  Time                 , V(C7:1)              
  5.675409888883e-003  ,-4.903304576932e-002  
  5.676409911771e-003  ,-4.908510772497e-002  
  5.677409934659e-003  ,-4.913479085328e-002  
  5.678409957548e-003  ,-4.919138179302e-002  
  5.679409980436e-003  ,-4.924513402700e-002  
  5.680410003324e-003  ,-4.929567475017e-002  
  5.681410026212e-003  ,-4.934318773306e-002  
  5.682410049100e-003  ,-4.940098011043e-002  
  5.683410071988e-003  ,-4.944990801094e-002  
  5.684410094877e-003  ,-4.949858803714e-002  
  5.685410117765e-003  ,-4.954610798646e-002  
  5.686410140653e-003  ,-4.959864023768e-002  
  5.687410163541e-003  ,-4.964736771261e-002  
  5.688410186429e-003  ,-4.969392373670e-002  
  5.689410209318e-003  ,-4.973848627916e-002  
  5.690410232206e-003  ,-4.979239572388e-002  
  5.691410255094e-003  ,-4.983783833390e-002  
  5.692410277982e-003  ,-4.988298533973e-002  
  5.693410300870e-003  ,-4.992541068662e-002  
  5.694410323758e-003  ,-4.997740218372e-002  
  5.695410346647e-003  ,-5.002104406744e-002  
  5.696410369535e-003  ,-5.006449917865e-002  
  5.697410392423e-003  ,-5.010525250224e-002  
  5.698410415311e-003  ,-5.015547289853e-002  
  5.699410438199e-003  ,-5.019735830000e-002  
  5.700410461088e-003  ,-5.023923122703e-002  
  5.701410483976e-003  ,-5.027831802549e-002  
  5.702410506864e-003  ,-5.032523208601e-002  
  5.703410529752e-003  ,-5.036643503949e-002  
  5.704410552640e-003  ,-5.040667915381e-002  
  5.705410575528e-003  ,-5.044315198692e-002  
  5.706410598417e-003  ,-5.048954698756e-002  
  5.707410621305e-003  ,-5.052869947508e-002  
  5.708410644193e-003  ,-5.056681105587e-002  
  5.709410667081e-003  ,-5.060255377909e-002  
  5.710410689969e-003  ,-5.064452651728e-002  
  5.711410712858e-003  ,-5.068467291768e-002  
  5.712410735746e-003  ,-5.072101877513e-002  
  5.713410758634e-003  ,-5.075623676270e-002  
  5.714410781522e-003  ,-5.079513147418e-002  
  5.715410804410e-003  ,-5.083362937911e-002  
  5.716410827299e-003  ,-5.086842403898e-002  
  5.717410850187e-003  ,-5.090210737416e-002  
  5.718410873075e-003  ,-5.094049903216e-002  
  5.719410895963e-003  ,-5.097559547345e-002  
  5.720410918851e-003  ,-5.100877567159e-002  
  5.721410941739e-003  ,-5.104047878166e-002  
  5.722410964628e-003  ,-5.107888047352e-002  
  5.723410987516e-003  ,-5.111176342163e-002  
  5.724411010404e-003  ,-5.114392704056e-002  
  5.725411033292e-003  ,-5.117293513408e-002  
  5.726411056180e-003  ,-5.121059315262e-002  
  5.727411079069e-003  ,-5.124178825970e-002  
  5.728411101957e-003  ,-5.127209413930e-002  
  5.729411124845e-003  ,-5.130027005761e-002  
  5.730411147733e-003  ,-5.133400769737e-002  
  5.731411170621e-003  ,-5.136612044984e-002  
  5.732411193509e-003  ,-5.139483972017e-002  
  5.733411216398e-003  ,-5.142253576319e-002  
  5.734411239286e-003  ,-5.145351502047e-002  
  5.735411262174e-003  ,-5.148416421295e-002  
  5.736411285062e-003  ,-5.151150038997e-002  
  5.737411307950e-003  ,-5.153781012086e-002  
  5.738411330839e-003  ,-5.156837255459e-002  
  5.739411353727e-003  ,-5.159597378373e-002  
  5.740411376615e-003  ,-5.162194736460e-002  
  5.741411399503e-003  ,-5.164544883194e-002  
  5.742411422391e-003  ,-5.167684706953e-002  
  5.743411445279e-003  ,-5.170231269420e-002  
  5.744411468168e-003  ,-5.172692969446e-002  
  5.745411491056e-003  ,-5.175140314259e-002  
  5.746411513944e-003  ,-5.177546479591e-002  
  5.747411536832e-003  ,-5.180110701211e-002  
  5.748411559720e-003  ,-5.182689346876e-002  
  5.749411582609e-003  ,-5.185222063941e-002  
  5.750411605497e-003  ,-5.187480419020e-002  
  5.751411628385e-003  ,-5.189464143211e-002  
  5.752411651273e-003  ,-5.192280293887e-002  
  5.753411674161e-003  ,-5.194458095164e-002  
  5.754411697049e-003  ,-5.196591775849e-002  
  5.755411719938e-003  ,-5.198706280932e-002  
  5.756411742826e-003  ,-5.200786460716e-002  
  5.757411765714e-003  ,-5.202838900179e-002  
  5.758411788602e-003  ,-5.205004282148e-002  
  5.759411811490e-003  ,-5.207422381811e-002  
  5.760411834379e-003  ,-5.209359841819e-002  
  5.761411857267e-003  ,-5.211061515040e-002  
  5.762411880155e-003  ,-5.213584141044e-002  
  5.763411903043e-003  ,-5.215383182528e-002  
  5.764411925931e-003  ,-5.217227613430e-002  
  5.765411948820e-003  ,-5.219052782508e-002  
  5.766411971708e-003  ,-5.220754687864e-002  
  5.767411994596e-003  ,-5.222513071778e-002  
  5.768412017484e-003  ,-5.224350883895e-002  
  5.769412040372e-003  ,-5.226512445784e-002  
  5.770412063260e-003  ,-5.228157840672e-002  
  5.771412086149e-003  ,-5.229543750093e-002  
  5.772412109037e-003  ,-5.231691821845e-002  
  5.773412131925e-003  ,-5.233230198283e-002  
  5.774412154813e-003  ,-5.234787504530e-002  
  5.775412177701e-003  ,-5.236249060611e-002  
  5.776412200590e-003  ,-5.237733152828e-002  
  5.777412223478e-003  ,-5.239218364631e-002  
  5.778412246366e-003  ,-5.240748436101e-002  
  5.779412269254e-003  ,-5.242525340250e-002  
  5.780412292142e-003  ,-5.243979233928e-002  
  5.781412315030e-003  ,-5.245183458895e-002  
  5.782412337919e-003  ,-5.246508963471e-002  
  5.783412360807e-003  ,-5.247792016265e-002  
  5.784412383695e-003  ,-5.249222178788e-002  
  5.785412406583e-003  ,-5.250774822612e-002  
  5.786412429471e-003  ,-5.252208077645e-002  
  5.787412452360e-003  ,-5.253410058952e-002  
  5.788412475248e-003  ,-5.254372780534e-002  
  5.789412498136e-003  ,-5.255473669682e-002  
  5.790412521024e-003  ,-5.256550284511e-002  
  5.791412543912e-003  ,-5.257787128930e-002  
  5.792412566800e-003  ,-5.259225194453e-002  
  5.793412589689e-003  ,-5.260356965170e-002  
  5.794412612577e-003  ,-5.261371266371e-002  
  5.795412635465e-003  ,-5.262360603106e-002  
  5.796412658353e-003  ,-5.262947839113e-002  
  5.797412681241e-003  ,-5.264630882473e-002  
  5.798412704130e-003  ,-5.265468339092e-002  
  5.799412727018e-003  ,-5.266322213036e-002  
  5.800412749906e-003  ,-5.267163052679e-002  
  5.801412772794e-003  ,-5.267853190531e-002  
  5.802412795682e-003  ,-5.269005465531e-002  
  5.803412818570e-003  ,-5.269883336568e-002  
  5.804412841459e-003  ,-5.270611666689e-002  
  5.805412864347e-003  ,-5.271315993046e-002  
  5.806412887235e-003  ,-5.271714834682e-002  
  5.807412910123e-003  ,-5.273137429899e-002  
  5.808412933011e-003  ,-5.273676266121e-002  
  5.809412955900e-003  ,-5.274306751633e-002  
  5.810412978788e-003  ,-5.274919926040e-002  
  5.811413001676e-003  ,-5.275216019198e-002  
  5.812413024564e-003  ,-5.276383270269e-002  
  5.813413047452e-003  ,-5.276873478469e-002  
  5.814413070341e-003  ,-5.277365437517e-002  
  5.815413093229e-003  ,-5.277841487962e-002  
  5.816413116117e-003  ,-5.278177219798e-002  
  5.817413139005e-003  ,-5.278931063518e-002  
  5.818413161893e-003  ,-5.279436426975e-002  
  5.819413184781e-003  ,-5.279806637054e-002  
  5.820413207670e-003  ,-5.280154187140e-002  
  5.821413230558e-003  ,-5.280225305352e-002  
  5.822413253446e-003  ,-5.281141513029e-002  
  5.823413276334e-003  ,-5.281406903038e-002  
  5.824413299222e-003  ,-5.281660366950e-002  
  5.825413322111e-003  ,-5.281903914587e-002  
  5.826413344999e-003  ,-5.282122894184e-002  
  5.827413367887e-003  ,-5.282044780312e-002  
  5.828413390775e-003  ,-5.282895968519e-002  
  5.829413413663e-003  ,-5.283123239454e-002  
  5.830413436551e-003  ,-5.283227876407e-002  
  5.831413459440e-003  ,-5.282713934032e-002  
  5.832413482328e-003  ,-5.283672076714e-002  
  5.833413505216e-003  ,-5.283576750629e-002  
  5.834413528104e-003  ,-5.283562279519e-002  
  5.835413550992e-003  ,-5.283511106830e-002  
  5.836413573881e-003  ,-5.283653694788e-002  
  5.837413596769e-003  ,-5.283492565769e-002  
  5.838413619657e-003  ,-5.283706339365e-002  
  5.839413642545e-003  ,-5.283677842937e-002  
  5.840413665433e-003  ,-5.283582195000e-002  
  5.841413688321e-003  ,-5.283136220878e-002  
  5.842413711210e-003  ,-5.283313588843e-002  
  5.843413734098e-003  ,-5.283201007563e-002  
  5.844413756986e-003  ,-5.283065382569e-002  
  5.845413779874e-003  ,-5.282800918954e-002  
  5.846413802762e-003  ,-5.282514741762e-002  
  5.847413825651e-003  ,-5.282206507029e-002  
  5.848413848539e-003  ,-5.282003300965e-002  
  5.849413871427e-003  ,-5.282231073402e-002  
  5.850413894315e-003  ,-5.281875119353e-002  
  5.851413917203e-003  ,-5.281493949560e-002  
  5.852413940091e-003  ,-5.281091505047e-002  
  5.853413962980e-003  ,-5.280656051264e-002  
  5.854413985868e-003  ,-5.280034574558e-002  
  5.855414008756e-003  ,-5.280127913595e-002  
  5.856414031644e-003  ,-5.279666655932e-002  
  5.857414054532e-003  ,-5.279153699770e-002  
  5.858414077421e-003  ,-5.278612954287e-002  
  5.859414100309e-003  ,-5.278129542529e-002  
  5.860414123197e-003  ,-5.277549512908e-002  
  5.861414146085e-003  ,-5.276796201487e-002  
  5.862414168973e-003  ,-5.276454954115e-002  
  5.863414191862e-003  ,-5.276124763332e-002  
  5.864414214750e-003  ,-5.275518793592e-002  
  5.865414237638e-003  ,-5.274795844042e-002  
  5.866414260526e-003  ,-5.274078755062e-002  
  5.867414283414e-003  ,-5.273093151601e-002  
  5.868414306302e-003  ,-5.272345951495e-002  
  5.869414329191e-003  ,-5.271511550457e-002  
  5.870414352079e-003  ,-5.270705967072e-002  
  5.871414374967e-003  ,-5.269895807975e-002  
  5.872414397855e-003  ,-5.269273684473e-002  
  5.873414420743e-003  ,-5.268563473675e-002  
  5.874414443632e-003  ,-5.267866392615e-002  
  5.875414466520e-003  ,-5.266950097336e-002  
  5.876414489408e-003  ,-5.266027738680e-002  
  5.877414512296e-003  ,-5.265011190641e-002  
  5.878414535184e-003  ,-5.264042155612e-002  
  5.879414558072e-003  ,-5.263000314506e-002  
  5.880414580961e-003  ,-5.261787465335e-002  
  5.881414603849e-003  ,-5.260986403207e-002  
  5.882414626737e-003  ,-5.260248805973e-002  
  5.883414649625e-003  ,-5.259137908160e-002  
  5.884414672513e-003  ,-5.257965249136e-002  
  5.885414695402e-003  ,-5.256803307915e-002  
  5.886414718290e-003  ,-5.255588728301e-002  
  5.887414741178e-003  ,-5.254091973703e-002  
  5.888414764066e-003  ,-5.252795804533e-002  
  5.889414786954e-003  ,-5.251506928900e-002  
  5.890414809842e-003  ,-5.250250822136e-002  
  5.891414832731e-003  ,-5.248908974217e-002  
  5.892414855619e-003  ,-5.247508199827e-002  
  5.893414878507e-003  ,-5.246117469727e-002  
  5.894414901395e-003  ,-5.244982318349e-002  
  5.895414924283e-003  ,-5.243728893756e-002  
  5.896414947172e-003  ,-5.242486157584e-002  
  5.897414970060e-003  ,-5.241015600959e-002  
  5.898414992948e-003  ,-5.239483096093e-002  
  5.899415015836e-003  ,-5.237953072476e-002  
  5.900415038724e-003  ,-5.236377152243e-002  
  5.901415061612e-003  ,-5.234778613353e-002  
  5.902415084501e-003  ,-5.233151631470e-002  
  5.903415107389e-003  ,-5.231497295045e-002  
  5.904415130277e-003  ,-5.229337725983e-002  
  5.905415153165e-003  ,-5.228500087161e-002  
  5.906415176053e-003  ,-5.226876793704e-002  
  5.907415198942e-003  ,-5.225097578804e-002  
  5.908415221830e-003  ,-5.223305232974e-002  
  5.909415244718e-003  ,-5.221485047816e-002  
  5.910415267606e-003  ,-5.219586787512e-002  
  5.911415290494e-003  ,-5.217695497502e-002  
  5.912415313383e-003  ,-5.215389923388e-002  
  5.913415336271e-003  ,-5.213405629888e-002  
  5.914415359159e-003  ,-5.211392540419e-002  
  5.915415382047e-003  ,-5.209451041539e-002  
  5.916415404935e-003  ,-5.207386088061e-002  
  5.917415427823e-003  ,-5.205293232282e-002  
  5.918415450712e-003  ,-5.203165808727e-002  
  5.919415473600e-003  ,-5.201075781550e-002  
  5.920415496488e-003  ,-5.198890570778e-002  
  5.921415519376e-003  ,-5.196673693328e-002  
  5.922415542264e-003  ,-5.194431897739e-002  
  5.923415565153e-003  ,-5.192155640908e-002  
  5.924415588041e-003  ,-5.190158242716e-002  
  5.925415610929e-003  ,-5.188122649549e-002  
  5.926415633817e-003  ,-5.185790632067e-002  
  5.927415656705e-003  ,-5.183376930963e-002  
  5.928415679593e-003  ,-5.180964145647e-002  
  5.929415702482e-003  ,-5.178494881632e-002  
  5.930415725370e-003  ,-5.176000757120e-002  
  5.931415748258e-003  ,-5.173474435792e-002  
  5.932415771146e-003  ,-5.170915601078e-002  
  5.933415794034e-003  ,-5.168324586994e-002  
  5.934415816923e-003  ,-5.165698935252e-002  
  5.935415839811e-003  ,-5.163039474486e-002  
  5.936415862699e-003  ,-5.160347605386e-002  
  5.937415885587e-003  ,-5.157620928982e-002  
  5.938415908475e-003  ,-5.154801637398e-002  
  5.939415931363e-003  ,-5.151925837671e-002  
  5.940415954252e-003  ,-5.149133639457e-002  
  5.941415977140e-003  ,-5.146255306130e-002  
  5.942416000028e-003  ,-5.143289686927e-002  
  5.943416022916e-003  ,-5.140338600560e-002  
  5.944416045804e-003  ,-5.137331080678e-002  
  5.945416068693e-003  ,-5.134372830962e-002  
  5.946416091581e-003  ,-5.131316606793e-002  
  5.947416114469e-003  ,-5.128125616233e-002  
  5.948416137357e-003  ,-5.124988723687e-002  
  5.949416160245e-003  ,-5.121869118451e-002  
  5.950416183133e-003  ,-5.118649409788e-002  
  5.951416206022e-003  ,-5.115336507702e-002  
  5.952416228910e-003  ,-5.112039348292e-002  
  5.953416251798e-003  ,-5.108682156261e-002  
  5.954416274686e-003  ,-5.105353354240e-002  
  5.955416297574e-003  ,-5.101968658708e-002  
  5.956416320463e-003  ,-5.098423758010e-002  
  5.957416343351e-003  ,-5.094925196633e-002  
  5.958416366239e-003  ,-5.091354434777e-002  
  5.959416389127e-003  ,-5.087849683747e-002  
  5.960416412015e-003  ,-5.084311353349e-002  
  5.961416434904e-003  ,-5.080453574562e-002  
  5.962416457792e-003  ,-5.076779990691e-002  
  5.963416480680e-003  ,-5.072985411401e-002  
  5.964416503568e-003  ,-5.069306311643e-002  
  5.965416526456e-003  ,-5.065594210703e-002  
  5.966416549344e-003  ,-5.061552506597e-002  
  5.967416572233e-003  ,-5.057529277872e-002  
  5.968416595121e-003  ,-5.053536299691e-002  
  5.969416618009e-003  ,-5.049461022950e-002  
  5.970416640897e-003  ,-5.045341948535e-002  
  5.971416663785e-003  ,-5.041730736338e-002  
  5.972416686674e-003  ,-5.037381583791e-002  
  5.973416709562e-003  ,-5.033150169345e-002  
  5.974416732450e-003  ,-5.028919427498e-002  
  5.975416755338e-003  ,-5.024897845760e-002  
  5.976416778226e-003  ,-5.020942793745e-002  
  5.977416801114e-003  ,-5.016884862318e-002  
  5.978416824003e-003  ,-5.012463382196e-002  
  5.979416846891e-003  ,-5.008029822792e-002  
  5.980416869779e-003  ,-5.003537002760e-002  
  5.981416892667e-003  ,-4.998998089373e-002  
  5.982416915555e-003  ,-4.994417530373e-002  
  5.983416938444e-003  ,-4.989790713945e-002  
  5.984416961332e-003  ,-4.985115528407e-002  
  5.985416984220e-003  ,-4.980380048253e-002  
  5.986417007108e-003  ,-4.975607705464e-002  
  5.987417029996e-003  ,-4.970704670986e-002  
  5.988417052884e-003  ,-4.965812376100e-002  
  5.989417075773e-003  ,-4.960978381523e-002  
  5.990417098661e-003  ,-4.955996242339e-002  
  5.991417121549e-003  ,-4.950895749236e-002  
  5.992417144437e-003  ,-4.945820558543e-002  
  5.993417167325e-003  ,-4.940106123769e-002  
  5.994417190214e-003  ,-4.935055924181e-002  
  5.995417213102e-003  ,-4.929782738714e-002  
  5.996417235990e-003  ,-4.924502250503e-002  
  5.997417258878e-003  ,-4.919172047070e-002  
  5.998417281766e-003  ,-4.913804544398e-002  
  5.999417304654e-003  ,-4.908269027956e-002  
  6.000417327543e-003  ,-4.902786143563e-002  
  6.001417350431e-003  ,-4.897282414324e-002  
  6.002417373319e-003  ,-4.891698455305e-002  
  6.003417396207e-003  ,-4.885996277309e-002  
  6.004417419095e-003  ,-4.880266077281e-002  
  6.005417441984e-003  ,-4.874483471354e-002  
  6.006417464872e-003  ,-4.868936019297e-002  
  6.007417487760e-003  ,-4.862812845741e-002  
  6.008417510648e-003  ,-4.856621650704e-002  
  6.009417533536e-003  ,-4.850645243992e-002  
  6.010417556425e-003  ,-4.844664553119e-002  
  6.011417579313e-003  ,-4.838582957744e-002  
  6.012417602201e-003  ,-4.832463476087e-002  
  6.013417625089e-003  ,-4.826172821387e-002  
  6.014417647977e-003  ,-4.819914692672e-002  
  6.015417670865e-003  ,-4.813703953384e-002  
  6.016417693754e-003  ,-4.807511278674e-002  
  6.017417716642e-003  ,-4.801007795894e-002  
  6.018417739530e-003  ,-4.794536751246e-002  
  6.019417762418e-003  ,-4.788093074114e-002  
  6.020417785306e-003  ,-4.781511359868e-002  
  6.021417808195e-003  ,-4.774784280093e-002  
  6.022417831083e-003  ,-4.768088536689e-002  
  6.023417853971e-003  ,-4.761395544378e-002  
  6.024417876859e-003  ,-4.754400499742e-002  
  6.025417899747e-003  ,-4.747297809682e-002  
  6.026417922635e-003  ,-4.740373829972e-002  
  6.027417945524e-003  ,-4.733434019313e-002  
  6.028417968412e-003  ,-4.726397698716e-002  
  6.029417991300e-003  ,-4.719312453594e-002  
  6.030418014188e-003  ,-4.712092045406e-002  
  6.031418037076e-003  ,-4.704891337249e-002  
  6.032418059965e-003  ,-4.697326159388e-002  
  6.033418082853e-003  ,-4.689984722677e-002  
  6.034418105741e-003  ,-4.682507157021e-002  
  6.035418128629e-003  ,-4.674965469214e-002  
  6.036418151517e-003  ,-4.667595075149e-002  
  6.037418174405e-003  ,-4.659981424148e-002  
  6.038418197294e-003  ,-4.652248461704e-002  
  6.039418220182e-003  ,-4.644549277847e-002  
  6.040418243070e-003  ,-4.636890840167e-002  
  6.041418265958e-003  ,-4.628849573606e-002  
  6.042418288846e-003  ,-4.620894224992e-002  
  6.043418311735e-003  ,-4.612946074516e-002  
  6.044418334623e-003  ,-4.604942316994e-002  
  6.045418357511e-003  ,-4.596875679421e-002  
  6.046418380399e-003  ,-4.588749608054e-002  
  6.047418403287e-003  ,-4.580666805136e-002  
  6.048418426175e-003  ,-4.572175100591e-002  
  6.049418449064e-003  ,-4.563593095464e-002  
  6.050418471952e-003  ,-4.555221605771e-002  
  6.051418494840e-003  ,-4.546793025709e-002  
  6.052418517728e-003  ,-4.538293192529e-002  
  6.053418540616e-003  ,-4.529733770265e-002  
  6.054418563505e-003  ,-4.521343647358e-002  
  6.055418586393e-003  ,-4.512650558462e-002  
  6.056418609281e-003  ,-4.504006248494e-002  
  6.057418632169e-003  ,-4.495204333821e-002  
  6.058418655057e-003  ,-4.486289817217e-002  
  6.059418677946e-003  ,-4.477334763957e-002  
  6.060418700834e-003  ,-4.468176135361e-002  
  6.061418723722e-003  ,-4.458923731096e-002  
  6.062418746610e-003  ,-4.449698489063e-002  
  6.063418769498e-003  ,-4.440639248553e-002  
  6.064418792386e-003  ,-4.431285412855e-002  
  6.065418815275e-003  ,-4.422052647206e-002  
  6.066418838163e-003  ,-4.412696778092e-002  
  6.067418861051e-003  ,-4.403012053312e-002  
  6.068418883939e-003  ,-4.393230698222e-002  
  6.069418906827e-003  ,-4.383675360177e-002  
  6.070418929716e-003  ,-4.374065506960e-002  
  6.071418952604e-003  ,-4.364373453670e-002  
  6.072418975492e-003  ,-4.354629741850e-002  
  6.073418998380e-003  ,-4.345364057798e-002  
  6.074419021268e-003  ,-4.334590158254e-002  
  6.075419044156e-003  ,-4.324813950706e-002  
  6.076419067045e-003  ,-4.314778758225e-002  
  6.077419089933e-003  ,-4.304714861982e-002  
  6.078419112821e-003  ,-4.294710542762e-002  
  6.079419135709e-003  ,-4.284547366861e-002  
  6.080419158597e-003  ,-4.274421621980e-002  
  6.081419181486e-003  ,-4.263633036135e-002  
  6.082419204374e-003  ,-4.253257154137e-002  
  6.083419227262e-003  ,-4.243003850172e-002  
  6.084419250150e-003  ,-4.232541442400e-002  
  6.085419273038e-003  ,-4.222005808382e-002  
  6.086419295926e-003  ,-4.211300012702e-002  
  6.087419318815e-003  ,-4.200838633153e-002  
  6.088419341703e-003  ,-4.190032043185e-002  
  6.089419364591e-003  ,-4.179196702812e-002  
  6.090419387479e-003  ,-4.168122118813e-002  
  6.091419410367e-003  ,-4.156860257661e-002  
  6.092419433256e-003  ,-4.145881962271e-002  
  6.093419456144e-003  ,-4.134734000409e-002  
  6.094419479032e-003  ,-4.123521600016e-002  
  6.095419501920e-003  ,-4.112952882403e-002  
  6.096419524808e-003  ,-4.100784573959e-002  
  6.097419547696e-003  ,-4.089558092005e-002  
  6.098419570585e-003  ,-4.078257732888e-002  
  6.099419593473e-003  ,-4.066787775920e-002  
  6.100419616361e-003  ,-4.055336893560e-002  
  6.101419639249e-003  ,-4.043966897511e-002  
  6.102419662137e-003  ,-4.032078266019e-002  
  6.103419685026e-003  ,-4.020106876361e-002  
  6.104419707914e-003  ,-4.008387148538e-002  
  6.105419730802e-003  ,-3.996620491565e-002  
  6.106419753690e-003  ,-3.984783988011e-002  
  6.107419776578e-003  ,-3.973098592196e-002  
  6.108419799467e-003  ,-3.960698687675e-002  
  6.109419822355e-003  ,-3.948537761712e-002  
  6.110419845243e-003  ,-3.936458104290e-002  
  6.111419868131e-003  ,-3.924314937081e-002  
  6.112419891019e-003  ,-3.912117549218e-002  
  6.113419913907e-003  ,-3.900279630183e-002  
  6.114419936796e-003  ,-3.887087756754e-002  
  6.115419959684e-003  ,-3.874744449156e-002  
  6.116419982572e-003  ,-3.862245821389e-002  
  6.117420005460e-003  ,-3.849871508414e-002  
  6.118420028348e-003  ,-3.837300675657e-002  
  6.119420051237e-003  ,-3.824931706181e-002  
  6.120420074125e-003  ,-3.811581868132e-002  
  6.121420097013e-003  ,-3.798676766444e-002  
  6.122420119901e-003  ,-3.786004516632e-002  
  6.123420142789e-003  ,-3.773250428652e-002  
  6.124420165677e-003  ,-3.760556037440e-002  
  6.125420188566e-003  ,-3.747375625459e-002  
  6.126420211454e-003  ,-3.734322235115e-002  
  6.127420234342e-003  ,-3.721406708276e-002  
  6.128420257230e-003  ,-3.708135087792e-002  
  6.129420280118e-003  ,-3.694350500475e-002  
  6.130420303007e-003  ,-3.681230661140e-002  
  6.131420325895e-003  ,-3.667909759784e-002  
  6.132420348783e-003  ,-3.654613618946e-002  
  6.133420371671e-003  ,-3.641220463017e-002  
  6.134420394559e-003  ,-3.627770728173e-002  
  6.135420417447e-003  ,-3.614310724550e-002  
  6.136420440336e-003  ,-3.600120964263e-002  
  6.137420463224e-003  ,-3.586206597985e-002  
  6.138420486112e-003  ,-3.572282818409e-002  
  6.139420509000e-003  ,-3.558502389032e-002  
  6.140420531888e-003  ,-3.544558711040e-002  
  6.141420554777e-003  ,-3.531382063449e-002  
  6.142420577665e-003  ,-3.516882400818e-002  
  6.143420600553e-003  ,-3.503005736489e-002  
  6.144420623441e-003  ,-3.489000919094e-002  
  6.145420646329e-003  ,-3.474665977845e-002  
  6.146420669217e-003  ,-3.460491671501e-002  
  6.147420692106e-003  ,-3.446478244133e-002  
  6.148420714994e-003  ,-3.432209628285e-002  
  6.149420737882e-003  ,-3.417130310853e-002  
  6.150420760770e-003  ,-3.402920910276e-002  
  6.151420783658e-003  ,-3.388383122937e-002  
  6.152420806547e-003  ,-3.374479865707e-002  
  6.153420829435e-003  ,-3.359148073910e-002  
  6.154420852323e-003  ,-3.344494458680e-002  
  6.155420875211e-003  ,-3.329684382538e-002  
  6.156420898099e-003  ,-3.315450543884e-002  
  6.157420920988e-003  ,-3.300808645918e-002  
  6.158420943876e-003  ,-3.285376423388e-002  
  6.159420966764e-003  ,-3.270442025252e-002  
  6.160420989652e-003  ,-3.255496907665e-002  
  6.161421012540e-003  ,-3.240917128365e-002  
  6.162421035428e-003  ,-3.226095098626e-002  
  6.163421058317e-003  ,-3.210569819653e-002  
  6.164421081205e-003  ,-3.194996730927e-002  
  6.165421104093e-003  ,-3.179850315703e-002  
  6.166421126981e-003  ,-3.165113414206e-002  
  6.167421149869e-003  ,-3.150129715726e-002  
  6.168421172758e-003  ,-3.134297335287e-002  
  6.169421195646e-003  ,-3.118421327329e-002  
  6.170421218534e-003  ,-3.103022516840e-002  
  6.171421241422e-003  ,-3.088187115674e-002  
  6.172421264310e-003  ,-3.072980475786e-002  
  6.173421287198e-003  ,-3.056488417451e-002  
  6.174421310087e-003  ,-3.040828255684e-002  
  6.175421332975e-003  ,-3.025040234922e-002  
  6.176421355863e-003  ,-3.009228599937e-002  
  6.177421378751e-003  ,-2.995072955374e-002  
  6.178421401639e-003  ,-2.978562321727e-002  
  6.179421424528e-003  ,-2.962041655271e-002  
  6.180421447416e-003  ,-2.945454930138e-002  
  6.181421470304e-003  ,-2.931232540729e-002  
  6.182421493192e-003  ,-2.914807222415e-002  
  6.183421516080e-003  ,-2.898521069127e-002  
  6.184421538968e-003  ,-2.882102967740e-002  
  6.185421561857e-003  ,-2.865824531880e-002  
  6.186421584745e-003  ,-2.850222674147e-002  
  6.187421607633e-003  ,-2.834181494440e-002  
  6.188421630521e-003  ,-2.817258285026e-002  
  6.189421653409e-003  ,-2.800906803282e-002  
  6.190421676298e-003  ,-2.784571596727e-002  
  6.191421699186e-003  ,-2.768626823554e-002  
  6.192421722074e-003  ,-2.752748362740e-002  
  6.193421744962e-003  ,-2.734960688740e-002  
  6.194421767850e-003  ,-2.718699789236e-002  
  6.195421790738e-003  ,-2.702359766425e-002  
  6.196421813627e-003  ,-2.685950531730e-002  
  6.197421836515e-003  ,-2.669616193730e-002  
  6.198421859403e-003  ,-2.652623187112e-002  
  6.199421882291e-003  ,-2.635313944572e-002  
  6.200421905179e-003  ,-2.618745281612e-002  
  6.201421928068e-003  ,-2.602393604118e-002  
  6.202421950956e-003  ,-2.586168817689e-002  
  6.203421973844e-003  ,-2.568474409530e-002  
  6.204421996732e-003  ,-2.551246450490e-002  
  6.205422019620e-003  ,-2.534604840023e-002  
  6.206422042509e-003  ,-2.517669369831e-002  
  6.207422065397e-003  ,-2.501019929153e-002  
  6.208422088285e-003  ,-2.483711372387e-002  
  6.209422111173e-003  ,-2.465889941412e-002  
  6.210422134061e-003  ,-2.448789099130e-002  
  6.211422156949e-003  ,-2.432018652739e-002  
  6.212422179838e-003  ,-2.415792054073e-002  
  6.213422202726e-003  ,-2.397571813698e-002  
  6.214422225614e-003  ,-2.379800370685e-002  
  6.215422248502e-003  ,-2.362558031509e-002  
  6.216422271390e-003  ,-2.345712235088e-002  
  6.217422294279e-003  ,-2.328716728106e-002  
  6.218422317167e-003  ,-2.310476180174e-002  
  6.219422340055e-003  ,-2.292972185836e-002  
  6.220422362943e-003  ,-2.275815218355e-002  
  6.221422385831e-003  ,-2.258431158057e-002  
  6.222422408719e-003  ,-2.241228203107e-002  
  6.223422431608e-003  ,-2.222855728871e-002  
  6.224422454496e-003  ,-2.205128054824e-002  
  6.225422477384e-003  ,-2.187757851089e-002  
  6.226422500272e-003  ,-2.170320112571e-002  
  6.227422523160e-003  ,-2.152910526165e-002  
  6.228422546049e-003  ,-2.134390937438e-002  
  6.229422568937e-003  ,-2.116511132365e-002  
  6.230422591825e-003  ,-2.098970441287e-002  
  6.231422614713e-003  ,-2.081836428832e-002  
  6.232422637601e-003  ,-2.063505367935e-002  
  6.233422660489e-003  ,-2.045468426095e-002  
