"t","v"
0.0055224064,-0.0348549459
0.0055234064,-0.0349815867
0.0055244064,-0.0351084053
0.0055254065,-0.035233567
0.0055264065,-0.0353686218
0.0055274065,-0.0354966772
0.0055284065,-0.035621081
0.0055294065,-0.0357434195
0.0055304066,-0.0358752997
0.0055314066,-0.0360057391
0.0055324066,-0.0361290928
0.0055334066,-0.0362465467
0.0055344067,-0.0363835789
0.0055354067,-0.0365054261
0.0055364067,-0.0366271698
0.0055374067,-0.0367450834
0.0055384068,-0.0368735754
0.0055394068,-0.0369989465
0.0055404068,-0.0371185916
0.0055414068,-0.037232428
0.0055424068,-0.0373654893
0.0055434069,-0.0374850313
0.0055444069,-0.037602452
0.0055454069,-0.0377176958
0.0055464069,-0.0378419992
0.005547407,-0.0379627687
0.005548407,-0.0380792041
0.005549407,-0.038191425
0.005550407,-0.0383184979
0.0055514071,-0.0384333501
0.0055524071,-0.0385499091
0.0055534071,-0.0386610004
0.0055544071,-0.0387836202
0.0055554071,-0.0388981974
0.0055564072,-0.0390113579
0.0055574072,-0.0391224708
0.0055584072,-0.0392415384
0.0055594072,-0.0393549501
0.0055604073,-0.0394653446
0.0055614073,-0.0395729726
0.0055624073,-0.0396912263
0.0055634073,-0.0398021192
0.0055644073,-0.0399114322
0.0055654074,-0.0400187252
0.0055664074,-0.0401339607
0.0055674074,-0.0402435634
0.0055684074,-0.0403497443
0.0055694075,-0.0404511561
0.0055704075,-0.0405677651
0.0055714075,-0.0406751387
0.0055724075,-0.0407793947
0.0055734076,-0.0408813365
0.0055744076,-0.0409919825
0.0055754076,-0.0410991274
0.0055764076,-0.0412020106
0.0055774076,-0.041300913
0.0055784077,-0.0414140255
0.0055794077,-0.0415150469
0.0055804077,-0.0416157913
0.0055814077,-0.0417126919
0.0055824078,-0.0418236972
0.0055834078,-0.041922814
0.0055844078,-0.0420213441
0.0055854078,-0.0421161708
0.0055864079,-0.042226976
0.0055874079,-0.0423239327
0.0055884079,-0.042419822
0.0055894079,-0.0425130636
0.0055904079,-0.0426154416
0.005591408,-0.0427166766
0.005592408,-0.0428110604
0.005593408,-0.0428995213
0.005594408,-0.0430065246
0.0055954081,-0.0430991971
0.0055964081,-0.0431916599
0.0055974081,-0.0432805297
0.0055984081,-0.0433790605
0.0055994081,-0.0434746472
0.0056004082,-0.0435646028
0.0056014082,-0.0436496455
0.0056024082,-0.0437520133
0.0056034082,-0.0438415075
0.0056044083,-0.0439297113
0.0056054083,-0.0440146028
0.0056064083,-0.044108919
0.0056074083,-0.0442004751
0.0056084084,-0.0442864583
0.0056094084,-0.0443676178
0.0056104084,-0.0444657456
0.0056114084,-0.0445505984
0.0056124084,-0.0446347151
0.0056134085,-0.0447175509
0.0056144085,-0.0448054547
0.0056154085,-0.0448926852
0.0056164085,-0.0449744689
0.0056174086,-0.0450515141
0.0056184086,-0.0451452183
0.0056194086,-0.0452261506
0.0056204086,-0.0453061116
0.0056214087,-0.0453848498
0.0056224087,-0.0454685347
0.0056234087,-0.0455515722
0.0056244087,-0.0456292556
0.0056254087,-0.0457023273
0.0056264088,-0.0457916271
0.0056274088,-0.045868221
0.0056284088,-0.0459440776
0.0056294088,-0.0460166841
0.0056304089,-0.0460981459
0.0056314089,-0.0461769525
0.0056324089,-0.0462505556
0.0056334089,-0.0463195939
0.005634409,-0.0464000707
0.005635409,-0.0464780161
0.005636409,-0.046549804
0.005637409,-0.0466159633
0.005638409,-0.046698777
0.0056394091,-0.0467689341
0.0056404091,-0.0468386862
0.0056414091,-0.0469052752
0.0056424091,-0.0469803608
0.0056434092,-0.0470528651
0.0056444092,-0.0471203657
0.0056454092,-0.0471834671
0.0056464092,-0.0472575712
0.0056474092,-0.0473280024
0.0056484093,-0.0473945868
0.0056494093,-0.0474561024
0.0056504093,-0.0475305094
0.0056514093,-0.0475956564
0.0056524094,-0.0476594419
0.0056534094,-0.0477201834
0.0056544094,-0.0477890318
0.0056554094,-0.0478554928
0.0056564095,-0.047917097
0.0056574095,-0.0479744799
0.0056584095,-0.0480422489
0.0056594095,-0.0481057596
0.0056604095,-0.048165808
0.0056614096,-0.0482226115
0.0056624096,-0.048290607
0.0056634096,-0.0483497457
0.0056644096,-0.0484074893
0.0056654097,-0.048462797
0.0056664097,-0.0485253321
0.0056674097,-0.0485849022
0.0056684097,-0.0486410936
0.0056694098,-0.0486940989
0.0056704098,-0.0487579528
0.0056714098,-0.0488124634
0.0056724098,-0.0488666802
0.0056734098,-0.048917932
0.0056744099,-0.0489797797
0.0056754099,-0.0490330458
0.0056764099,-0.0490851077
0.0056774099,-0.0491347909
0.00567841,-0.0491913818
0.00567941,-0.049245134
0.00568041,-0.0492956748
0.00568141,-0.0493431877
0.00568241,-0.0494009801
0.0056834101,-0.049449908
0.0056844101,-0.049498588
0.0056854101,-0.049546108
0.0056864101,-0.0495986402
0.0056874102,-0.0496473677
0.0056884102,-0.0496939237
0.0056894102,-0.0497384863
0.0056904102,-0.0497923957
0.0056914103,-0.0498378383
0.0056924103,-0.0498829853
0.0056934103,-0.0499254107
0.0056944103,-0.0499774022
0.0056954103,-0.0500210441
0.0056964104,-0.0500644992
0.0056974104,-0.0501052525
0.0056984104,-0.0501554729
0.0056994104,-0.0501973583
0.0057004105,-0.0502392312
0.0057014105,-0.050278318
0.0057024105,-0.0503252321
0.0057034105,-0.050366435
0.0057044106,-0.0504066792
0.0057054106,-0.050443152
0.0057064106,-0.050489547
0.0057074106,-0.0505286995
0.0057084106,-0.0505668111
0.0057094107,-0.0506025538
0.0057104107,-0.0506445265
0.0057114107,-0.0506846729
0.0057124107,-0.0507210188
0.0057134108,-0.0507562368
0.0057144108,-0.0507951315
0.0057154108,-0.0508336294
0.0057164108,-0.050868424
0.0057174109,-0.0509021074
0.0057184109,-0.050940499
0.0057194109,-0.0509755955
0.0057204109,-0.0510087757
0.0057214109,-0.0510404788
0.005722411,-0.0510788805
0.005723411,-0.0511117634
0.005724411,-0.051143927
0.005725411,-0.0511729351
0.0057264111,-0.0512105932
0.0057274111,-0.0512417883
0.0057284111,-0.0512720941
0.0057294111,-0.0513002701
0.0057304111,-0.0513340077
0.0057314112,-0.0513661204
0.0057324112,-0.0513948397
0.0057334112,-0.0514225358
0.0057344112,-0.051453515
0.0057354113,-0.0514841642
0.0057364113,-0.0515115004
0.0057374113,-0.0515378101
0.0057384113,-0.0515683726
0.0057394114,-0.0515959738
0.0057404114,-0.0516219474
0.0057414114,-0.0516454488
0.0057424114,-0.0516768471
0.0057434114,-0.0517023127
0.0057444115,-0.0517269297
0.0057454115,-0.0517514031
0.0057464115,-0.0517754648
0.0057474115,-0.051801107
0.0057484116,-0.0518268935
0.0057494116,-0.0518522206
0.0057504116,-0.0518748042
0.0057514116,-0.0518946414
0.0057524117,-0.0519228029
0.0057534117,-0.051944581
0.0057544117,-0.0519659178
0.0057554117,-0.0519870628
0.0057564117,-0.0520078646
0.0057574118,-0.052028389
0.0057584118,-0.0520500428
0.0057594118,-0.0520742238
0.0057604118,-0.0520935984
0.0057614119,-0.0521106152
0.0057624119,-0.0521358414
0.0057634119,-0.0521538318
0.0057644119,-0.0521722761
0.0057654119,-0.0521905278
0.005766412,-0.0522075469
0.005767412,-0.0522251307
0.005768412,-0.0522435088
0.005769412,-0.0522651245
0.0057704121,-0.0522815784
0.0057714121,-0.0522954375
0.0057724121,-0.0523169182
0.0057734121,-0.052332302
0.0057744122,-0.052347875
0.0057754122,-0.0523624906
0.0057764122,-0.0523773315
0.0057774122,-0.0523921836
0.0057784122,-0.0524074844
0.0057794123,-0.0524252534
0.0057804123,-0.0524397923
0.0057814123,-0.0524518346
0.0057824123,-0.0524650896
0.0057834124,-0.0524779202
0.0057844124,-0.0524922218
0.0057854124,-0.0525077482
0.0057864124,-0.0525220808
0.0057874125,-0.0525341006
0.0057884125,-0.0525437278
0.0057894125,-0.0525547367
0.0057904125,-0.0525655028
0.0057914125,-0.0525778713
0.0057924126,-0.0525922519
0.0057934126,-0.0526035697
0.0057944126,-0.0526137127
0.0057954126,-0.052623606
0.0057964127,-0.0526294784
0.0057974127,-0.0526463088
0.0057984127,-0.0526546834
0.0057994127,-0.0526632221
0.0058004127,-0.0526716305
0.0058014128,-0.0526785319
0.0058024128,-0.0526900547
0.0058034128,-0.0526988334
0.0058044128,-0.0527061167
0.0058054129,-0.0527131599
0.0058064129,-0.0527171483
0.0058074129,-0.0527313743
0.0058084129,-0.0527367627
0.005809413,-0.0527430675
0.005810413,-0.0527491993
0.005811413,-0.0527521602
0.005812413,-0.0527638327
0.005813413,-0.0527687348
0.0058144131,-0.0527736544
0.0058154131,-0.0527784149
0.0058164131,-0.0527817722
0.0058174131,-0.0527893106
0.0058184132,-0.0527943643
0.0058194132,-0.0527980664
0.0058204132,-0.0528015419
0.0058214132,-0.0528022531
0.0058224133,-0.0528114151
0.0058234133,-0.052814069
0.0058244133,-0.0528166037
0.0058254133,-0.0528190391
0.0058264133,-0.0528212289
0.0058274134,-0.0528204478
0.0058284134,-0.0528289597
0.0058294134,-0.0528312324
0.0058304134,-0.0528322788
0.0058314135,-0.0528271393
0.0058324135,-0.0528367208
0.0058334135,-0.0528357675
0.0058344135,-0.0528356228
0.0058354136,-0.0528351111
0.0058364136,-0.0528365369
0.0058374136,-0.0528349257
0.0058384136,-0.0528370634
0.0058394136,-0.0528367784
0.0058404137,-0.052835822
0.0058414137,-0.0528313622
0.0058424137,-0.0528331359
0.0058434137,-0.0528320101
0.0058444138,-0.0528306538
0.0058454138,-0.0528280092
0.0058464138,-0.0528251474
0.0058474138,-0.0528220651
0.0058484138,-0.052820033
0.0058494139,-0.0528223107
0.0058504139,-0.0528187512
0.0058514139,-0.0528149395
0.0058524139,-0.0528109151
0.005853414,-0.0528065605
0.005854414,-0.0528003457
0.005855414,-0.0528012791
0.005856414,-0.0527966666
0.0058574141,-0.052791537
0.0058584141,-0.0527861295
0.0058594141,-0.0527812954
0.0058604141,-0.0527754951
0.0058614141,-0.052767962
0.0058624142,-0.0527645495
0.0058634142,-0.0527612476
0.0058644142,-0.0527551879
0.0058654142,-0.0527479584
0.0058664143,-0.0527407876
0.0058674143,-0.0527309315
0.0058684143,-0.0527234595
0.0058694143,-0.0527151155
0.0058704144,-0.0527070597
0.0058714144,-0.0526989581
0.0058724144,-0.0526927368
0.0058734144,-0.0526856347
0.0058744144,-0.0526786639
0.0058754145,-0.052669501
0.0058764145,-0.0526602774
0.0058774145,-0.0526501119
0.0058784145,-0.0526404216
0.0058794146,-0.0526300031
0.0058804146,-0.0526178747
0.0058814146,-0.052609864
0.0058824146,-0.0526024881
0.0058834146,-0.0525913791
0.0058844147,-0.0525796525
0.0058854147,-0.0525680331
0.0058864147,-0.0525558873
0.0058874147,-0.0525409197
0.0058884148,-0.052527958
0.0058894148,-0.0525150693
0.0058904148,-0.0525025082
0.0058914148,-0.0524890897
0.0058924149,-0.052475082
0.0058934149,-0.0524611747
0.0058944149,-0.0524498232
0.0058954149,-0.0524372889
0.0058964149,-0.0524248616
0.005897415,-0.052410156
0.005898415,-0.052394831
0.005899415,-0.0523795307
0.005900415,-0.0523637715
0.0059014151,-0.0523477861
0.0059024151,-0.0523315163
0.0059034151,-0.052314973
0.0059044151,-0.0522933773
0.0059054152,-0.0522850009
0.0059064152,-0.0522687679
0.0059074152,-0.0522509758
0.0059084152,-0.0522330523
0.0059094152,-0.0522148505
0.0059104153,-0.0521958679
0.0059114153,-0.052176955
0.0059124153,-0.0521538992
0.0059134153,-0.0521340563
0.0059144154,-0.0521139254
0.0059154154,-0.0520945104
0.0059164154,-0.0520738609
0.0059174154,-0.0520529323
0.0059184155,-0.0520316581
0.0059194155,-0.0520107578
0.0059204155,-0.0519889057
0.0059214155,-0.0519667369
0.0059224155,-0.051944319
0.0059234156,-0.0519215564
0.0059244156,-0.0519015824
0.0059254156,-0.0518812265
0.0059264156,-0.0518579063
0.0059274157,-0.0518337693
0.0059284157,-0.0518096415
0.0059294157,-0.0517849488
0.0059304157,-0.0517600076
0.0059314157,-0.0517347444
0.0059324158,-0.051709156
0.0059334158,-0.0516832459
0.0059344158,-0.0516569894
0.0059354158,-0.0516303947
0.0059364159,-0.0516034761
0.0059374159,-0.0515762093
0.0059384159,-0.0515480164
0.0059394159,-0.0515192584
0.005940416,-0.0514913364
0.005941416,-0.0514625531
0.005942416,-0.0514328969
0.005943416,-0.051403386
0.005944416,-0.0513733108
0.0059454161,-0.0513437283
0.0059464161,-0.0513131661
0.0059474161,-0.0512812562
0.0059484161,-0.0512498872
0.0059494162,-0.0512186912
0.0059504162,-0.0511864941
0.0059514162,-0.0511533651
0.0059524162,-0.0511203935
0.0059534163,-0.0510868216
0.0059544163,-0.0510535335
0.0059554163,-0.0510196866
0.0059564163,-0.0509842376
0.0059574163,-0.050949252
0.0059584164,-0.0509135443
0.0059594164,-0.0508784968
0.0059604164,-0.0508431135
0.0059614164,-0.0508045357
0.0059624165,-0.0507677999
0.0059634165,-0.0507298541
0.0059644165,-0.0506930631
0.0059654165,-0.0506559421
0.0059664165,-0.0506155251
0.0059674166,-0.0505752928
0.0059684166,-0.050535363
0.0059694166,-0.0504946102
0.0059704166,-0.0504534195
0.0059714167,-0.0504173074
0.0059724167,-0.0503738158
0.0059734167,-0.0503315017
0.0059744167,-0.0502891943
0.0059754168,-0.0502489785
0.0059764168,-0.0502094279
0.0059774168,-0.0501688486
0.0059784168,-0.0501246338
0.0059794168,-0.0500802982
0.0059804169,-0.05003537
0.0059814169,-0.0499899809
0.0059824169,-0.0499441753
0.0059834169,-0.0498979071
0.005984417,-0.0498511553
0.005985417,-0.0498038005
0.005986417,-0.0497560771
0.005987417,-0.0497070467
0.0059884171,-0.0496581238
0.0059894171,-0.0496097838
0.0059904171,-0.0495599624
0.0059914171,-0.0495089575
0.0059924171,-0.0494582056
0.0059934172,-0.0494010612
0.0059944172,-0.0493505592
0.0059954172,-0.0492978274
0.0059964172,-0.0492450225
0.0059974173,-0.0491917205
0.0059984173,-0.0491380454
0.0059994173,-0.0490826903
0.0060004173,-0.0490278614
0.0060014174,-0.0489728241
0.0060024174,-0.0489169846
0.0060034174,-0.0488599628
0.0060044174,-0.0488026608
0.0060054174,-0.0487448347
0.0060064175,-0.0486893602
0.0060074175,-0.0486281285
0.0060084175,-0.0485662165
0.0060094175,-0.0485064524
0.0060104176,-0.0484466455
0.0060114176,-0.0483858296
0.0060124176,-0.0483246348
0.0060134176,-0.0482617282
0.0060144176,-0.0481991469
0.0060154177,-0.0481370395
0.0060164177,-0.0480751128
0.0060174177,-0.048010078
0.0060184177,-0.0479453675
0.0060194178,-0.0478809307
0.0060204178,-0.0478151136
0.0060214178,-0.0477478428
0.0060224178,-0.0476808854
0.0060234179,-0.0476139554
0.0060244179,-0.047544005
0.0060254179,-0.0474729781
0.0060264179,-0.0474037383
0.0060274179,-0.0473343402
0.006028418,-0.047263977
0.006029418,-0.0471931245
0.006030418,-0.0471209205
0.006031418,-0.0470489134
0.0060324181,-0.0469732616
0.0060334181,-0.0468998472
0.0060344181,-0.0468250716
0.0060354181,-0.0467496547
0.0060364182,-0.0466759508
0.0060374182,-0.0465998142
0.0060384182,-0.0465224846
0.0060394182,-0.0464454928
0.0060404182,-0.0463689084
0.0060414183,-0.0462884957
0.0060424183,-0.0462089422
0.0060434183,-0.0461294607
0.0060444183,-0.0460494232
0.0060454184,-0.0459687568
0.0060464184,-0.0458874961
0.0060474184,-0.0458066681
0.0060484184,-0.045721751
0.0060494184,-0.045635931
0.0060504185,-0.0455522161
0.0060514185,-0.0454679303
0.0060524185,-0.0453829319
0.0060534185,-0.0452973377
0.0060544186,-0.0452134365
0.0060554186,-0.0451265056
0.0060564186,-0.0450400625
0.0060574186,-0.0449520433
0.0060584187,-0.0448628982
0.0060594187,-0.0447733476
0.0060604187,-0.0446817614
0.0060614187,-0.0445892373
0.0060624187,-0.0444969849
0.0060634188,-0.0444063925
0.0060644188,-0.0443128541
0.0060654188,-0.0442205265
0.0060664188,-0.0441269678
0.0060674189,-0.0440301205
0.0060684189,-0.043932307
0.0060694189,-0.0438367536
0.0060704189,-0.0437406551
0.006071419,-0.0436437345
0.006072419,-0.0435462974
0.006073419,-0.0434536406
0.006074419,-0.0433459016
0.006075419,-0.0432481395
0.0060764191,-0.0431477876
0.0060774191,-0.0430471486
0.0060784191,-0.0429471054
0.0060794191,-0.0428454737
0.0060804192,-0.0427442162
0.0060814192,-0.0426363304
0.0060824192,-0.0425325715
0.0060834192,-0.0424300385
0.0060844193,-0.0423254144
0.0060854193,-0.0422200581
0.0060864193,-0.0421130001
0.0060874193,-0.0420083863
0.0060884193,-0.0419003204
0.0060894194,-0.041791967
0.0060904194,-0.0416812212
0.0060914194,-0.0415686026
0.0060924194,-0.0414588196
0.0060934195,-0.04134734
0.0060944195,-0.041235216
0.0060954195,-0.0411295288
0.0060964195,-0.0410078457
0.0060974195,-0.0408955809
0.0060984196,-0.0407825773
0.0060994196,-0.0406678778
0.0061004196,-0.0405533689
0.0061014196,-0.040439669
0.0061024197,-0.0403207827
0.0061034197,-0.0402010688
0.0061044197,-0.0400838715
0.0061054197,-0.0399662049
0.0061064198,-0.0398478399
0.0061074198,-0.0397309859
0.0061084198,-0.0396069869
0.0061094198,-0.0394853776
0.0061104198,-0.039364581
0.0061114199,-0.0392431494
0.0061124199,-0.0391211755
0.0061134199,-0.0390027963
0.0061144199,-0.0388708776
0.00611542,-0.0387474445
0.00611642,-0.0386224582
0.00611742,-0.0384987151
0.00611842,-0.0383730068
0.0061194201,-0.0382493171
0.0061204201,-0.0381158187
0.0061214201,-0.0379867677
0.0061224201,-0.0378600452
0.0061234201,-0.0377325043
0.0061244202,-0.0376055604
0.0061254202,-0.0374737563
0.0061264202,-0.0373432224
0.0061274202,-0.0372140671
0.0061284203,-0.0370813509
0.0061294203,-0.036943505
0.0061304203,-0.0368123066
0.0061314203,-0.0366790976
0.0061324203,-0.0365461362
0.0061334204,-0.0364122046
0.0061344204,-0.0362777073
0.0061354204,-0.0361431072
0.0061364204,-0.0360012096
0.0061374205,-0.035862066
0.0061384205,-0.0357228282
0.0061394205,-0.0355850239
0.0061404205,-0.0354455871
0.0061414206,-0.0353138206
0.0061424206,-0.035168824
0.0061434206,-0.0350300574
0.0061444206,-0.0348900092
0.0061454206,-0.0347466598
0.0061464207,-0.0346049167
0.0061474207,-0.0344647824
0.0061484207,-0.0343220963
0.0061494207,-0.0341713031
0.0061504208,-0.0340292091
0.0061514208,-0.0338838312
0.0061524208,-0.0337447987
0.0061534208,-0.0335914807
0.0061544209,-0.0334449446
0.0061554209,-0.0332968438
0.0061564209,-0.0331545054
0.0061574209,-0.0330080865
0.0061584209,-0.0328537642
0.006159421,-0.0327044203
0.006160421,-0.0325549691
0.006161421,-0.0324091713
0.006162421,-0.032260951
0.0061634211,-0.0321056982
0.0061644211,-0.0319499673
0.0061654211,-0.0317985032
0.0061664211,-0.0316511341
0.0061674211,-0.0315012972
0.0061684212,-0.0313429734
0.0061694212,-0.0311842133
0.0061704212,-0.0310302252
0.0061714212,-0.0308818712
0.0061724213,-0.0307298048
0.0061734213,-0.0305648842
0.0061744213,-0.0304082826
0.0061754213,-0.0302504023
0.0061764214,-0.030092286
0.0061774214,-0.0299507296
0.0061784214,-0.0297856232
0.0061794214,-0.0296204166
0.0061804214,-0.0294545493
0.0061814215,-0.0293123254
0.0061824215,-0.0291480722
0.0061834215,-0.0289852107
0.0061844215,-0.0288210297
0.0061854216,-0.0286582453
0.0061864216,-0.0285022267
0.0061874216,-0.0283418149
0.0061884216,-0.0281725829
0.0061894217,-0.028009068
0.0061904217,-0.027845716
0.0061914217,-0.0276862682
0.0061924217,-0.0275274836
0.0061934217,-0.0273496069
0.0061944218,-0.0271869979
0.0061954218,-0.0270235977
0.0061964218,-0.0268595053
0.0061974218,-0.0266961619
0.0061984219,-0.0265262319
0.0061994219,-0.0263531394
0.0062004219,-0.0261874528
0.0062014219,-0.026023936
0.006202422,-0.0258616882
0.006203422,-0.0256847441
0.006204422,-0.0255124645
0.006205422,-0.0253460484
0.006206422,-0.0251766937
0.0062074221,-0.0250101993
0.0062084221,-0.0248371137
0.0062094221,-0.0246588994
0.0062104221,-0.024487891
0.0062114222,-0.0243201865
0.0062124222,-0.0241579205
0.0062134222,-0.0239757181
0.0062144222,-0.0237980037
0.0062154222,-0.0236255803
0.0062164223,-0.0234571224
0.0062174223,-0.0232871673
0.0062184223,-0.0231047618
0.0062194223,-0.0229297219
0.0062204224,-0.0227581522
0.0062214224,-0.0225843116
0.0062224224,-0.022412282
0.0062234224,-0.0222285573
0.0062244225,-0.0220512805
0.0062254225,-0.0218775785
0.0062264225,-0.0217032011
0.0062274225,-0.0215291053
0.0062284225,-0.0213439094
0.0062294226,-0.0211651113
0.0062304226,-0.0209897044
0.0062314226,-0.0208183643
0.0062324226,-0.0206350537
0.0062334227,-0.0204546843
0.0062344227,-0.0202761392
0.0062354227,-0.0201005505
0.0062364227,-0.0199202775
0.0062374228,-0.019732826
0.0062384228,-0.0195538538
0.0062394228,-0.0193747133
0.0062404228,-0.019197465
0.0062414228,-0.0190174522
0.0062424229,-0.0188335346
0.0062434229,-0.0186473617
0.0062444229,-0.0184627636
0.0062454229,-0.0182814965
0.006246423,-0.0181027568
0.006247423,-0.0179205588
0.006248423,-0.0177402785
0.006249423,-0.0175548333
0.006250423,-0.0173668612
0.0062514231,-0.0171844107
0.0062524231,-0.0170037195
0.0062534231,-0.0168130479
0.0062544231,-0.0166299412
0.0062554232,-0.0164459699
0.0062564232,-0.0162615769
0.0062574232,-0.0160790486
0.0062584232,-0.0158946103
0.0062594233,-0.0157077965
0.0062604233,-0.0155167493
0.0062614233,-0.0153316569
0.0062624233,-0.0151502776
0.0062634233,-0.0149563603
0.0062644234,-0.014771893
0.0062654234,-0.0145856047
0.0062664234,-0.0143989791
0.0062674234,-0.0142147013
0.0062684235,-0.0140280982
0.0062694235,-0.0138390082
0.0062704235,-0.0136459629
0.0062714235,-0.0134590449
0.0062724236,-0.0132734071
0.0062734236,-0.0130870108
0.0062744236,-0.0128996755
0.0062754236,-0.012708232
0.0062764236,-0.0125165122
0.0062774237,-0.0123229904
0.0062784237,-0.0121350462
0.0062794237,-0.0119507971
0.0062804237,-0.0117623553
0.0062814238,-0.011574895
0.0062824238,-0.0113838592
0.0062834238,-0.0111874333
0.0062844238,-0.0109989956
0.0062854239,-0.0108138259
0.0062864239,-0.0106182705
0.0062874239,-0.010429458
0.0062884239,-0.010240333
0.0062894239,-0.0100504767
0.006290424,-0.0098593758
0.006291424,-0.0096625523
0.006292424,-0.009473053
0.006293424,-0.0092865647
0.0062944241,-0.0090854838
0.0062954241,-0.0088963519
0.0062964241,-0.0087075882
0.0062974241,-0.0085172192
0.0062984241,-0.008326959
0.0062994242,-0.0081347291
0.0063004242,-0.0079390686
0.0063014242,-0.0077468977
0.0063024242,-0.0075563246
0.0063034243,-0.0073677485
0.0063044243,-0.0071680561
0.0063054243,-0.0069772149
0.0063064243,-0.0067859186
0.0063074244,-0.0065971486
0.0063084244,-0.0063970086
0.0063094244,-0.0062059153
0.0063104244,-0.0060142683
0.0063114244,-0.0058248866
0.0063124245,-0.0056242332
0.0063134245,-0.0054331861
0.0063144245,-0.0052411663
0.0063154245,-0.005056059
0.0063164246,-0.0048564358
0.0063174246,-0.0046617392
0.0063184246,-0.0044681101
0.0063194246,-0.0042800167
0.0063204247,-0.0040855209
0.0063214247,-0.0038888106
0.0063224247,-0.0036954583
0.0063234247,-0.0035097231
0.0063244247,-0.0033087216
0.0063254248,-0.0031152686
0.0063264248,-0.0029219913
0.0063274248,-0.0027360258
0.0063284248,-0.0025349458
0.0063294249,-0.0023412084
0.0063304249,-0.0021478085
0.0063314249,-0.0019619013
0.0063324249,-0.0017608091
0.0063334249,-0.0015671121
0.006334425,-0.0013737491
0.006335425,-0.0011879784
0.006336425,-0.0009868181
0.006337425,-0.0007931459
0.0063384251,-0.0005998402
0.0063394251,-0.0004142235
0.0063404251,-0.0002130893
0.0063414251,-1.951770709319E-05
0.0063424252,0.0001736731
0.0063434252,0.0003591122
0.0063444252,0.0005602281
0.0063454252,0.0007537538
0.0063464252,0.000946894
0.0063474253,0.001132206
0.0063484253,0.0013332682
0.0063494253,0.0015266286
0.0063504253,0.0017195797
0.0063514254,0.001904617
0.0063524254,0.0021054883
0.0063534254,0.0022986204
0.0063544254,0.0024913737
0.0063554255,0.0026793543
0.0063564255,0.002874119
0.0063574255,0.0030716468
0.0063584255,0.0032614744
0.0063594255,0.0034471218
0.0063604256,0.0036476499
0.0063614256,0.0038398818
0.0063624256,0.0040318454
0.0063634256,0.0042164765
0.0063644257,0.0044167242
0.0063654257,0.004608873
0.0063664257,0.0048006135
0.0063674257,0.004984646
0.0063684258,0.0051846478
0.0063694258,0.0053763935
0.0063704258,0.005567723
0.0063714258,0.0057511316
0.0063724258,0.0059507115
0.0063734259,0.0061420557
0.0063744259,0.0063329636
0.0063754259,0.0065158005
0.0063764259,0.006714971
0.006377426,0.0069058984
0.006378426,0.0070964029
0.006379426,0.0072787601
0.006380426,0.0074776217
0.006381426,0.0076681955
0.0063824261,0.0078582806
0.0063834261,0.0080400483
0.0063844261,0.0082384319
0.0063854261,0.0084284713
0.0063864262,0.0086179765
0.0063874262,0.0087990553
0.0063884262,0.0089968679
0.0063894262,0.0091862753
0.0063904263,0.0093751693
0.0063914263,0.0095555825
0.0063924263,0.0097528247
0.0063934263,0.0099416229
0.0063944263,0.0101298891
0.0063954264,0.0103095983
0.0063964264,0.0105062587
0.0063974264,0.0106944656
0.0063984264,0.0108821634
0.0063994265,0.0110646872
0.0064004265,0.0112543841
0.0064014265,0.0114468537
0.0064024265,0.0116310373
0.0064034266,0.0118106689
0.0064044266,0.0120061157
0.0064054266,0.0121925784
0.0064064266,0.01237864
0.0064074266,0.012556765
0.0064084267,0.0127514319
0.0064094267,0.0129373062
0.0064104267,0.0131226363
0.0064114267,0.0132997186
0.0064124268,0.0134898679
0.0064134268,0.0136785684
0.0064144268,0.0138629649
0.0064154268,0.0140401012
0.0064164268,0.0142334978
0.0064174269,0.0144146176
0.0064184269,0.0145996496
0.0064194269,0.0147824722
0.0064204269,0.0149660844
0.006421427,0.0151495176
0.006422427,0.0153337946
0.006423427,0.0155143472
0.006424427,0.0156998596
0.0064254271,0.015881243
0.0064264271,0.0160657546
0.0064274271,0.0162426697
0.0064284271,0.0164298681
0.0064294271,0.0166092392
0.0064304272,0.0167912706
0.0064314272,0.0169709236
0.0064324272,0.0171527145
0.0064334272,0.0173334672
0.0064344273,0.0175151934
0.0064354273,0.0176931073
0.0064364273,0.017873773
0.0064374273,0.0180534755
0.0064384274,0.0182345503
0.0064394274,0.0184114519
0.0064404274,0.0185908433
0.0064414274,0.0187695331
0.0064424274,0.018949782
0.0064434275,0.0191256369
0.0064444275,0.0193037912
0.0064454275,0.0194814321
0.0064464275,0.0196607683
0.0064474276,0.0198355444
0.0064484276,0.0200124434
0.0064494276,0.0201890035
0.0064504276,0.0203657581
0.0064514277,0.0205411364
0.0064524277,0.0207169697
0.0064534277,0.0208924614
0.0064544277,0.0210688021
0.0064554277,0.0212413419
0.0064564278,0.0214186516
0.0064574278,0.0215918221
0.0064584278,0.0217681711
0.0064594278,0.0219365708
0.0064604279,0.022115456
0.0064614279,0.0222862797
0.0064624279,0.0224598234
0.0064634279,0.0226308527
0.0064644279,0.0228039696
0.006465428,0.0229760135
0.006466428,0.0231490284
0.006467428,0.023318047
0.006468428,0.0234898152
0.0064694281,0.0236605733
0.0064704281,0.0238311863
0.0064714281,0.0239991943
0.0064724281,0.0241721576
0.0064734282,0.0243403716
0.0064744282,0.024511789
0.0064754282,0.0246753329
0.0064764282,0.024849226
