"Time","CH1","CH2"
0.0000734,-3.79999995,0.400000006
0.0000736,-3.60000014,0.400000006
0.0000738,-3.60000014,0.6000000238
0.000074,-3.79999995,0.400000006
0.0000742,-3.79999995,0.6000000238
0.0000744,-4,0.200000003
0.0000746,-4,0.400000006
0.0000748,-4.20000029,0.400000006
0.000075,-4,0
0.0000752,-4,0.400000006
0.0000754,-4.20000029,0.400000006
0.0000756,-3.79999995,0.200000003
0.0000758,-4,0.400000006
0.000076,-4,0.400000006
0.0000762,-4,0.400000006
0.0000764,-4,0.400000006
0.0000766,-3.79999995,0.400000006
0.0000768,-3.79999995,0.400000006
0.000077,-3.79999995,0.400000006
0.0000772,-4,0.6000000238
0.0000774,-4,0.400000006
0.0000776,-4,0.400000006
0.0000778,-4,0.400000006
0.000078,-3.79999995,0.400000006
0.0000782,-4,0.200000003
0.0000784,-4,0.200000003
0.0000786,-4.20000029,0.400000006
0.0000788,-4,0.400000006
0.000079,-3.79999995,0.6000000238
0.0000792,-3.79999995,0.200000003
0.0000794,-3.79999995,0.400000006
0.0000796,-4,0.6000000238
0.0000798,-4,0.200000003
0.00008,-3.79999995,0.6000000238
0.0000802,-3.79999995,0.400000006
0.0000804,-3.79999995,0.200000003
0.0000806,-3.79999995,0.400000006
0.0000808,-3.79999995,0.400000006
0.000081,-3.79999995,0.400000006
0.0000812,-3.79999995,0.400000006
0.0000814,-3.79999995,0.400000006
0.0000816,-3.79999995,0.6000000238
0.0000818,-4,0.400000006
0.000082,-4,0.400000006
0.0000822,-3.79999995,0.400000006
0.0000824,-3.79999995,0.6000000238
0.0000826,-3.79999995,0.6000000238
0.0000828,-3.79999995,0.8000000119
0.000083,-3.79999995,0.6000000238
0.0000832,-3.79999995,0.8000000119
0.0000834,-3.4000001,1
0.0000836,-3.60000014,0.8000000119
0.0000838,-3.79999995,0.8000000119
0.000084,-3.60000014,0.6000000238
0.0000842,-3.60000014,0.8000000119
0.0000844,-3.60000014,0.8000000119
0.0000846,-3.4000001,0.8000000119
0.0000848,-3.60000014,0.8000000119
0.000085,-3.20000005,1.2
0.0000852,-3.4000001,1
0.0000854,-3.4000001,0.8000000119
0.0000856,-3.4000001,0.8000000119
0.0000858,-3.4000001,1
0.000086,-3.20000005,1
0.0000862,-3.20000005,1
0.0000864,-3.20000005,1
0.0000866,-3.20000005,1
0.0000868,-3.20000005,1.2
0.000087,-3.20000005,1
0.0000872,-3.20000005,1.2
0.0000874,-3.20000005,1.2
0.0000876,-3.4000001,1.2
0.0000878,-3,1.4
0.000088,-3.20000005,1.4
0.0000882,-2.79999995,1.2
0.0000884,-2.79999995,1.2
0.0000886,-3,1.4
0.0000888,-3,1.4
0.000089,-2.6000001,1.6
0.0000892,-2.6000001,1.6
0.0000894,-2.79999995,1.4
0.0000896,-2.79999995,1.6
0.0000898,-2.79999995,1.4
0.00009,-2.79999995,1.6
0.0000902,-2.79999995,1.6
0.0000904,-2.79999995,2.2
0.0000906,-2.6000001,1.8000001
0.0000908,-2.4000001,1.6
0.000091,-2.6000001,1.8000001
0.0000912,-2.4000001,1.8000001
0.0000914,-2.4000001,2
0.0000916,-2.4000001,1.8000001
0.0000918,-2.2,2
0.000092,-2.4000001,2.2
0.0000922,-2.2,1.8000001
0.0000924,-2,2
0.0000926,-2.2,2.2
0.0000928,-2,2
0.000093,-2.2,2
0.0000932,-2.2,2.4000001
0.0000934,-1.8000001,2.4000001
0.0000936,-2,2.2
0.0000938,-1.6,2.4000001
0.000094,-1.8000001,2.4000001
0.0000942,-1.8000001,2.4000001
0.0000944,-1.8000001,2.2
0.0000946,-2,2.4000001
0.0000948,-1.8000001,2.6000001
0.000095,-1.6,2.6000001
0.0000952,-2,2.79999995
0.0000954,-1.4,2.6000001
0.0000956,-1.6,2.79999995
0.0000958,-1.6,2.79999995
0.000096,-1.4,3
0.0000962,-1.4,3
0.0000964,-1.4,3
0.0000966,-1.2,3.20000005
0.0000968,-1.2,3.20000005
0.000097,-1.2,3.20000005
0.0000972,-1.2,2.79999995
0.0000974,-1.2,3.20000005
0.0000976,-1.2,3.20000005
0.0000978,-1,3.4000001
0.000098,-0.8000000119,3.4000001
0.0000982,-1,3.20000005
0.0000984,-1,3.4000001
0.0000986,-0.6000000238,3.60000014
0.0000988,-0.8000000119,3.79999995
0.000099,-0.400000006,3.60000014
0.0000992,-0.6000000238,3.60000014
0.0000994,-0.6000000238,3.60000014
0.0000996,-0.200000003,3.79999995
0.0000998,-0.6000000238,3.79999995
0.0001,-0.400000006,3.79999995
0.0001002,-0.6000000238,4
0.0001004,-0.400000006,4.20000029
0.0001006,-0.200000003,4
0.0001008,-0.200000003,4
0.000101,-0.200000003,4.20000029
0.0001012,0,4.20000029
0.0001014,0,4.20000029
0.0001016,0,4.4000001
0.0001018,0,4.4000001
0.000102,0,4.5999999
0.0001022,0,4.4000001
0.0001024,0,4.4000001
0.0001026,0.200000003,4.80000019
0.0001028,0.400000006,4.5999999
0.000103,0.400000006,4.4000001
0.0001032,0.6000000238,4.80000019
0.0001034,0.6000000238,4.80000019
0.0001036,0.6000000238,4.80000019
0.0001038,0.200000003,4.80000019
0.000104,0.400000006,4.80000019
0.0001042,0.8000000119,5
0.0001044,0.6000000238,5.20000029
0.0001046,0.8000000119,5
0.0001048,1,5
0.000105,0.8000000119,5.4000001
0.0001052,1,5
0.0001054,1,5
0.0001056,1,5.4000001
0.0001058,1,5.20000029
0.000106,1.2,5.4000001
0.0001062,1,5.4000001
0.0001064,1.2,5.4000001
0.0001066,1.4,5.5999999
0.0001068,1.2,5.5999999
0.000107,1.2,5.5999999
0.0001072,1.4,5.5999999
0.0001074,1.4,5.80000019
0.0001076,1.4,5.80000019
0.0001078,1.6,5.5999999
0.000108,1.6,5.80000019
0.0001082,1.8000001,5.80000019
0.0001084,1.6,6.20000029
0.0001086,1.6,6.20000029
0.0001088,1.8000001,5.80000019
0.000109,2.2,6
0.0001092,1.8000001,5.80000019
0.0001094,1.8000001,6.20000029
0.0001096,1.8000001,6.20000029
0.0001098,2,6.20000029
0.00011,2,6.20000029
0.0001102,2,6.5999999
0.0001104,2.2,6.20000029
0.0001106,2,6.5999999
0.0001108,2.2,6.20000029
0.000111,2.2,6.80000019
0.0001112,2.2,6.5999999
0.0001114,2.2,6.4000001
0.0001116,2.4000001,6.5999999
0.0001118,2.2,6.5999999
0.000112,2.6000001,6.5999999
0.0001122,2.4000001,6.80000019
0.0001124,2.79999995,6.80000019
0.0001126,2.6000001,7
0.0001128,2.6000001,7.20000029
0.000113,2.6000001,6.80000019
0.0001132,3,7.20000029
0.0001134,2.79999995,7
0.0001136,3,7
0.0001138,2.79999995,7
0.000114,2.79999995,7.20000029
0.0001142,2.6000001,7.400000095
0.0001144,2.79999995,7.400000095
0.0001146,3,7.20000029
0.0001148,2.79999995,7.20000029
0.000115,2.79999995,7.400000095
0.0001152,3,7.400000095
0.0001154,3.20000005,7.400000095
0.0001156,3.20000005,7.20000029
0.0001158,3.4000001,7.20000029
0.000116,3,7.599999905
0.0001162,3.4000001,7.800000191
0.0001164,3.20000005,7.599999905
0.0001166,3.20000005,7.599999905
0.0001168,3.4000001,7.599999905
0.000117,3,7.599999905
0.0001172,3.20000005,7.599999905
0.0001174,3.20000005,7.800000191
0.0001176,3.4000001,7.800000191
0.0001178,3.4000001,7.800000191
0.000118,3.4000001,7.599999905
0.0001182,3.4000001,7.599999905
0.0001184,3.4000001,7.599999905
0.0001186,3.60000014,8
0.0001188,3.60000014,8
0.000119,3.60000014,8
0.0001192,3.4000001,8
0.0001194,3.60000014,7.800000191
0.0001196,3.60000014,8
0.0001198,3.79999995,8
0.00012,3.79999995,8
0.0001202,3.79999995,8.199999809
0.0001204,3.79999995,8
0.0001206,3.60000014,8.199999809
0.0001208,4,8.199999809
0.000121,4,8.199999809
0.0001212,3.79999995,8.400000572
0.0001214,4,8.199999809
0.0001216,4,8.199999809
0.0001218,3.79999995,8
0.000122,4,8.199999809
0.0001222,4,8.400000572
0.0001224,4,8.600000381
0.0001226,4,8.199999809
0.0001228,4,8.199999809
0.000123,4.20000029,8.400000572
0.0001232,4.20000029,8.400000572
0.0001234,4,8.400000572
0.0001236,4,8.199999809
0.0001238,3.79999995,8.400000572
0.000124,4,8.400000572
0.0001242,4.20000029,8.199999809
0.0001244,3.79999995,8.400000572
0.0001246,4.20000029,8.199999809
0.0001248,4.20000029,8.400000572
0.000125,4.20000029,8.400000572
0.0001252,4.20000029,8.400000572
0.0001254,4,8.400000572
0.0001256,4.20000029,8.400000572
0.0001258,4,8.400000572
0.000126,4.4000001,8.600000381
0.0001262,4.20000029,8.400000572
0.0001264,4.20000029,8.400000572
0.0001266,4,8.199999809
0.0001268,4,8.400000572
0.000127,4.20000029,8.400000572
0.0001272,4,8.400000572
0.0001274,4,8.400000572
0.0001276,4,8.400000572
0.0001278,4.20000029,8.400000572
0.000128,4.20000029,8.400000572
0.0001282,4.20000029,8.600000381
0.0001284,4.20000029,8.600000381
0.0001286,4.4000001,8.600000381
0.0001288,4,8.400000572
0.000129,4.20000029,8.199999809
0.0001292,4,8.400000572
0.0001294,4.20000029,8.400000572
0.0001296,4.20000029,8.400000572
0.0001298,4.20000029,8.400000572
0.00013,4,8.400000572
0.0001302,4,8.600000381
0.0001304,4,8.199999809
0.0001306,3.79999995,8.400000572
0.0001308,4.20000029,8.400000572
0.000131,3.79999995,8.400000572
0.0001312,4,8.400000572
0.0001314,3.79999995,8.400000572
0.0001316,4,8.199999809
0.0001318,3.79999995,8
0.000132,3.79999995,8.199999809
0.0001322,4.20000029,8.199999809
0.0001324,4,8.199999809
0.0001326,4,8.400000572
0.0001328,4,8.199999809
0.000133,4,8.400000572
0.0001332,4,8.199999809
0.0001334,4,8.199999809
0.0001336,3.79999995,8.199999809
0.0001338,3.60000014,8
0.000134,3.60000014,8
0.0001342,3.79999995,8.199999809
0.0001344,3.79999995,8
0.0001346,3.79999995,7.800000191
0.0001348,3.60000014,8
0.000135,3.79999995,7.800000191
0.0001352,3.79999995,8
0.0001354,3.4000001,7.800000191
0.0001356,3.60000014,7.800000191
0.0001358,3.4000001,8
0.000136,3.60000014,7.800000191
0.0001362,3.4000001,7.800000191
0.0001364,3.4000001,7.800000191
0.0001366,3.4000001,8
0.0001368,3.20000005,7.599999905
0.000137,3.4000001,7.599999905
0.0001372,3,7.599999905
0.0001374,3.20000005,7.599999905
0.0001376,3,7.599999905
0.0001378,3.20000005,7.599999905
0.000138,3,7.20000029
0.0001382,3.4000001,7.599999905
0.0001384,3.20000005,7.400000095
0.0001386,3.4000001,7.599999905
0.0001388,3,7.20000029
0.000139,3,7.400000095
0.0001392,3,7.400000095
0.0001394,2.79999995,7
0.0001396,3.20000005,7.400000095
0.0001398,3,7.20000029
0.00014,3,7.400000095
0.0001402,2.6000001,7.20000029
0.0001404,2.79999995,7.20000029
0.0001406,2.79999995,7
0.0001408,2.6000001,7.20000029
0.000141,2.79999995,7
0.0001412,2.6000001,7.20000029
0.0001414,2.6000001,7
0.0001416,2.4000001,6.5999999
0.0001418,2.6000001,6.80000019
0.000142,2.4000001,7
0.0001422,2.2,7
0.0001424,2.2,6.5999999
0.0001426,2.4000001,6.5999999
0.0001428,2.6000001,6.80000019
0.000143,2.2,6.5999999
0.0001432,2.2,6.80000019
0.0001434,2.2,6.4000001
0.0001436,1.8000001,6.20000029
0.0001438,2,6.4000001
0.000144,2.2,6.4000001
0.0001442,2,6.20000029
0.0001444,2.2,6.5999999
0.0001446,2,6.20000029
0.0001448,1.8000001,6.20000029
0.000145,2,6.20000029
0.0001452,1.8000001,6.20000029
0.0001454,1.8000001,6.20000029
0.0001456,1.8000001,6
0.0001458,1.6,6
0.000146,1.6,6
0.0001462,1.4,5.80000019
0.0001464,1.6,5.80000019
0.0001466,1.2,5.80000019
0.0001468,1.4,5.5999999
0.000147,1.4,5.80000019
0.0001472,1.2,5.80000019
0.0001474,1,5.4000001
0.0001476,1.2,5.4000001
0.0001478,1.2,5.20000029
0.000148,1,5.5999999
0.0001482,1,5.5999999
0.0001484,1,5.4000001
0.0001486,1.2,5.20000029
0.0001488,0.8000000119,5.20000029
0.000149,1,5
0.0001492,0.6000000238,5
0.0001494,0.8000000119,5.20000029
0.0001496,0.8000000119,5
0.0001498,0.400000006,5.20000029
0.00015,0.6000000238,5
0.0001502,0.6000000238,5
0.0001504,0.400000006,4.80000019
0.0001506,0.200000003,4.5999999
0.0001508,0.200000003,4.80000019
0.000151,0.400000006,4.5999999
0.0001512,0.200000003,4.80000019
0.0001514,0,4.5999999
0.0001516,0.200000003,4.4000001
0.0001518,0.200000003,4.5999999
0.000152,0.200000003,4.4000001
0.0001522,0.200000003,4.4000001
0.0001524,0,4.4000001
0.0001526,-0.200000003,4.20000029
0.0001528,0,4.4000001
0.000153,0,4
0.0001532,0,4
0.0001534,-0.200000003,4
0.0001536,-0.400000006,4.20000029
0.0001538,-0.6000000238,4.20000029
0.000154,-0.6000000238,3.79999995
0.0001542,-0.6000000238,3.79999995
0.0001544,-0.6000000238,3.60000014
0.0001546,-0.8000000119,3.79999995
0.0001548,-0.6000000238,3.60000014
0.000155,-0.400000006,3.79999995
0.0001552,-0.8000000119,3.60000014
0.0001554,-0.8000000119,3.60000014
0.0001556,-0.6000000238,3.4000001
0.0001558,-0.8000000119,3.60000014
0.000156,-1,3.4000001
0.0001562,-0.8000000119,3.20000005
0.0001564,-1,3.4000001
0.0001566,-1,3.20000005
0.0001568,-1,3.20000005
0.000157,-1.2,3.20000005
0.0001572,-1.2,3.20000005
0.0001574,-1.2,3
0.0001576,-1.2,3
0.0001578,-1.4,2.79999995
0.000158,-1.4,2.79999995
0.0001582,-1.4,3
0.0001584,-1.4,2.79999995
0.0001586,-1.8000001,2.6000001
0.0001588,-1.6,2.79999995
0.000159,-1.6,2.6000001
0.0001592,-1.6,2.6000001
0.0001594,-1.8000001,2.4000001
0.0001596,-1.8000001,2.6000001
0.0001598,-1.8000001,2.6000001
0.00016,-1.8000001,2.4000001
0.0001602,-2,2.6000001
0.0001604,-2,2.4000001
0.0001606,-2,2.6000001
0.0001608,-2,2.4000001
0.000161,-2.2,2.2
0.0001612,-2.2,2.2
0.0001614,-2,2.2
0.0001616,-2.4000001,2.4000001
0.0001618,-2.2,2.2
0.000162,-2.4000001,2.2
0.0001622,-2.4000001,1.8000001
0.0001624,-2.4000001,2.2
0.0001626,-2.2,2
0.0001628,-2.4000001,2
0.000163,-2.4000001,2
0.0001632,-2.6000001,1.8000001
0.0001634,-2.79999995,1.8000001
0.0001636,-2.6000001,1.8000001
0.0001638,-2.6000001,1.8000001
0.000164,-2.6000001,1.4
0.0001642,-2.6000001,1.8000001
0.0001644,-2.6000001,1.8000001
0.0001646,-2.79999995,1.6
0.0001648,-2.79999995,1.4
0.000165,-3,1.4
0.0001652,-2.79999995,1.4
0.0001654,-3.20000005,1.4
0.0001656,-2.79999995,1.4
0.0001658,-2.79999995,1.4
0.000166,-3,1.2
0.0001662,-3.20000005,1
0.0001664,-3.20000005,1.2
0.0001666,-3,1.2
0.0001668,-3.20000005,1.2
0.000167,-3.4000001,1.4
0.0001672,-3.20000005,1
0.0001674,-3,1
0.0001676,-3.20000005,1
0.0001678,-3.4000001,1.2
0.000168,-3.20000005,1.2
0.0001682,-3.20000005,0.8000000119
0.0001684,-3.20000005,1
0.0001686,-3.4000001,0.6000000238
0.0001688,-3.4000001,1
0.000169,-3.60000014,0.8000000119
0.0001692,-3.4000001,0.8000000119
0.0001694,-3.4000001,0.8000000119
0.0001696,-3.60000014,1
0.0001698,-3.4000001,0.6000000238
0.00017,-3.4000001,0.8000000119
0.0001702,-3.4000001,0.8000000119
0.0001704,-3.79999995,0.6000000238
0.0001706,-3.60000014,0.6000000238
0.0001708,-3.60000014,0.6000000238
0.000171,-3.79999995,1
0.0001712,-4,0.6000000238
0.0001714,-3.4000001,0.6000000238
0.0001716,-3.60000014,0.6000000238
0.0001718,-3.60000014,0.6000000238
0.000172,-3.79999995,0.6000000238
0.0001722,-3.79999995,0.6000000238
0.0001724,-3.79999995,0.400000006
0.0001726,-3.60000014,0.8000000119
0.0001728,-3.60000014,0.400000006
0.000173,-3.60000014,0.400000006
0.0001732,-3.79999995,0.200000003
0.0001734,-3.79999995,0.400000006
0.0001736,-3.79999995,0.400000006
0.0001738,-3.79999995,0.200000003
0.000174,-3.79999995,0.400000006
0.0001742,-4.20000029,0.400000006
0.0001744,-4.20000029,0.400000006
0.0001746,-3.79999995,0.400000006
0.0001748,-3.79999995,0.6000000238
0.000175,-3.79999995,0.400000006
0.0001752,-4,0.400000006
0.0001754,-3.79999995,0.400000006
0.0001756,-3.79999995,0.6000000238
0.0001758,-4,0.6000000238
0.000176,-3.79999995,0.400000006
0.0001762,-3.79999995,0.400000006
0.0001764,-3.79999995,0.6000000238
0.0001766,-4,0.200000003
0.0001768,-4,0.6000000238
0.000177,-4,0.400000006
0.0001772,-4,0.400000006
0.0001774,-4,0.200000003
0.0001776,-4.20000029,0.400000006
0.0001778,-3.79999995,0.400000006
0.000178,-4,0.6000000238
0.0001782,-3.79999995,0.200000003
0.0001784,-3.79999995,0.200000003
0.0001786,-4,0.400000006
0.0001788,-4,0.400000006
0.000179,-3.60000014,0.400000006
0.0001792,-3.79999995,0.200000003
0.0001794,-3.79999995,0.200000003
0.0001796,-3.79999995,0.400000006
0.0001798,-3.79999995,0.400000006
0.00018,-3.79999995,0.6000000238
0.0001802,-3.79999995,0.200000003
0.0001804,-4,0.200000003
0.0001806,-3.79999995,0.400000006
0.0001808,-4,0.200000003
0.000181,-3.79999995,0.400000006
0.0001812,-4,0.200000003
0.0001814,-3.79999995,0.400000006
0.0001816,-4,0.8000000119
0.0001818,-3.79999995,0.8000000119
0.000182,-3.79999995,0.400000006
0.0001822,-4,0.400000006
0.0001824,-3.60000014,0.8000000119
0.0001826,-3.60000014,0.400000006
0.0001828,-3.79999995,0.8000000119
0.000183,-3.60000014,0.6000000238
0.0001832,-3.60000014,0.6000000238
0.0001834,-3.60000014,0.6000000238
0.0001836,-3.60000014,0.8000000119
0.0001838,-3.60000014,0.6000000238
0.000184,-3.60000014,0.8000000119
0.0001842,-3.60000014,0.8000000119
0.0001844,-3.4000001,0.8000000119
0.0001846,-3.60000014,0.8000000119
0.0001848,-3.60000014,0.8000000119
0.000185,-3.60000014,0.8000000119
0.0001852,-3.60000014,0.6000000238
0.0001854,-3.60000014,1
0.0001856,-3.20000005,1
0.0001858,-3.4000001,0.8000000119
0.000186,-3.20000005,1
0.0001862,-3.4000001,1.2
0.0001864,-3.4000001,1
0.0001866,-3.4000001,1
0.0001868,-3.20000005,1
0.000187,-3.20000005,1
0.0001872,-3,1.2
0.0001874,-3,1
0.0001876,-3,1.6
0.0001878,-3.20000005,1.4
0.000188,-3,1.4
0.0001882,-3,1.2
0.0001884,-3,1.2
0.0001886,-2.79999995,1.4
0.0001888,-3,1.6
0.000189,-3,1.4
0.0001892,-2.79999995,1.4
0.0001894,-2.79999995,1.8000001
0.0001896,-2.6000001,1.6
0.0001898,-2.6000001,1.6
0.00019,-2.79999995,1.6
0.0001902,-2.79999995,1.6
0.0001904,-2.79999995,1.6
0.0001906,-2.79999995,1.6
0.0001908,-2.79999995,2
0.000191,-2.79999995,2
0.0001912,-2.6000001,1.6
0.0001914,-2.6000001,1.8000001
0.0001916,-2.2,1.8000001
0.0001918,-2.6000001,1.8000001
0.000192,-2.2,2
0.0001922,-2.4000001,2
0.0001924,-1.8000001,2.4000001
0.0001926,-2.2,2
0.0001928,-2,2.2
0.000193,-2,2.2
0.0001932,-2.2,2
0.0001934,-2,2.2
0.0001936,-2,2.4000001
0.0001938,-1.8000001,2.4000001
0.000194,-1.8000001,2.4000001
0.0001942,-2,2.6000001
0.0001944,-1.6,2.6000001
0.0001946,-1.8000001,2.79999995
0.0001948,-1.8000001,2.6000001
0.000195,-1.8000001,2.6000001
0.0001952,-1.6,2.79999995
0.0001954,-1.4,2.79999995
0.0001956,-1.4,2.79999995
0.0001958,-1.4,2.79999995
0.000196,-1.4,2.79999995
0.0001962,-1.4,3
0.0001964,-1.4,2.79999995
0.0001966,-1.6,3.20000005
0.0001968,-1.4,3
0.000197,-1.2,3.20000005
0.0001972,-1.2,3
0.0001974,-1.2,3.20000005
0.0001976,-1.2,3.20000005
0.0001978,-1,3.4000001
0.000198,-0.8000000119,3.20000005
0.0001982,-1,3.4000001
0.0001984,-1,3.4000001
0.0001986,-0.8000000119,3.4000001
0.0001988,-0.6000000238,3.60000014
0.000199,-0.6000000238,3.79999995
0.0001992,-0.8000000119,3.60000014
0.0001994,-0.6000000238,3.79999995
0.0001996,-0.6000000238,3.79999995
0.0001998,-0.6000000238,3.79999995
0.0002,-0.200000003,4
0.0002002,-0.400000006,3.79999995
0.0002004,-0.200000003,3.79999995
0.0002006,-0.200000003,4
0.0002008,-0.400000006,4
0.000201,-0.400000006,4
0.0002012,0,4.20000029
0.0002014,-0.200000003,4.4000001
0.0002016,0,4.4000001
0.0002018,0,4.20000029
0.000202,0,4.4000001
0.0002022,0.400000006,4.5999999
0.0002024,0.400000006,4.5999999
0.0002026,0.200000003,4.4000001
0.0002028,0.200000003,4.5999999
0.000203,0.400000006,4.80000019
0.0002032,0.400000006,4.80000019
0.0002034,0.400000006,4.80000019
0.0002036,0.400000006,4.5999999
0.0002038,0.400000006,4.80000019
0.000204,0.400000006,5
0.0002042,0.8000000119,4.80000019
0.0002044,0.8000000119,4.80000019
0.0002046,0.8000000119,4.80000019
0.0002048,0.8000000119,5
0.000205,0.8000000119,5.20000029
0.0002052,1,5.20000029
0.0002054,1.2,5
0.0002056,1.2,5.4000001
0.0002058,1,5.4000001
0.000206,1,5.4000001
0.0002062,1,5.20000029
0.0002064,1.2,5.5999999
0.0002066,1.2,5.5999999
0.0002068,1.2,5.5999999
0.000207,1.4,5.5999999
0.0002072,1.4,5.5999999
0.0002074,1.4,5.80000019
0.0002076,1.4,6
0.0002078,1.6,5.80000019
0.000208,1.8000001,6
0.0002082,1.4,5.5999999
0.0002084,1.8000001,6
0.0002086,1.6,5.80000019
0.0002088,1.8000001,6
0.000209,2,6.20000029
0.0002092,1.8000001,6.20000029
0.0002094,2,6.20000029
0.0002096,1.8000001,6.20000029
0.0002098,1.8000001,6.20000029
0.00021,2,6.4000001
0.0002102,2,6.5999999
0.0002104,2,6.4000001
0.0002106,2.2,6.5999999
0.0002108,2,6.5999999
0.000211,2.4000001,6.20000029
0.0002112,2.2,6.4000001
0.0002114,2.4000001,6.80000019
0.0002116,2.6000001,6.80000019
0.0002118,2.4000001,6.80000019
0.000212,2.6000001,6.80000019
0.0002122,2.6000001,7
0.0002124,2.6000001,6.80000019
0.0002126,2.6000001,7
0.0002128,2.6000001,6.80000019
0.000213,2.4000001,6.80000019
0.0002132,2.6000001,7.20000029
0.0002134,2.6000001,7
0.0002136,2.79999995,7
0.0002138,3,7
0.000214,2.6000001,7.20000029
0.0002142,2.6000001,7
0.0002144,2.79999995,7.20000029
0.0002146,3,7.20000029
0.0002148,3,7.20000029
0.000215,3,7.400000095
0.0002152,3,7.599999905
0.0002154,3.20000005,7.20000029
0.0002156,3.20000005,7.599999905
0.0002158,3,7.400000095
0.000216,3.20000005,7.20000029
0.0002162,2.79999995,7.599999905
0.0002164,3,7.800000191
0.0002166,3.20000005,7.400000095
0.0002168,3.20000005,7.800000191
0.000217,3.4000001,7.599999905
0.0002172,3.20000005,7.800000191
0.0002174,3.60000014,7.800000191
0.0002176,3.60000014,7.800000191
0.0002178,3.60000014,7.800000191
0.000218,3.4000001,7.599999905
0.0002182,3.4000001,7.800000191
0.0002184,3.60000014,7.800000191
0.0002186,3.60000014,7.800000191
0.0002188,3.60000014,7.800000191
0.000219,3.60000014,8
0.0002192,3.79999995,8
0.0002194,3.60000014,8
0.0002196,3.60000014,8
0.0002198,3.79999995,8
0.00022,3.60000014,8
0.0002202,3.79999995,8.199999809
0.0002204,3.79999995,8
0.0002206,3.79999995,8.199999809
0.0002208,3.60000014,8
0.000221,4,8.199999809
0.0002212,3.79999995,8.400000572
0.0002214,3.79999995,8.199999809
0.0002216,3.79999995,8
0.0002218,4,8.199999809
0.000222,4,8.199999809
0.0002222,4,8.199999809
0.0002224,4,8.600000381
0.0002226,4,8.199999809
0.0002228,3.60000014,8
0.000223,3.79999995,8.199999809
0.0002232,4,8.199999809
0.0002234,4,8.199999809
0.0002236,4,8.600000381
0.0002238,4.20000029,8.400000572
0.000224,4.20000029,8.400000572
0.0002242,4,8.199999809
0.0002244,4,8.400000572
0.0002246,4.20000029,8.400000572
0.0002248,4,8.199999809
0.000225,4.20000029,8.400000572
0.0002252,4.4000001,8.400000572
0.0002254,3.79999995,8.400000572
0.0002256,4.4000001,8.400000572
0.0002258,4,8.400000572
0.000226,4.20000029,8.600000381
0.0002262,4,8.600000381
0.0002264,4,8.199999809
0.0002266,4,8.400000572
0.0002268,4.20000029,8.400000572
0.000227,4.20000029,8.199999809
0.0002272,4.20000029,8.199999809
0.0002274,4.20000029,8.400000572
0.0002276,4.20000029,8.400000572
0.0002278,4.4000001,8.400000572
0.000228,4,8.199999809
0.0002282,4,8.600000381
0.0002284,4,8.199999809
0.0002286,4.20000029,8.199999809
0.0002288,4.20000029,8.400000572
0.000229,4,8.600000381
0.0002292,4.20000029,8.400000572
0.0002294,3.79999995,8.600000381
0.0002296,4,8.600000381
0.0002298,4,8.400000572
0.00023,4,8.600000381
0.0002302,4,8.400000572
0.0002304,4.20000029,8.600000381
0.0002306,4,8.199999809
0.0002308,4,8.400000572
0.000231,4,8.199999809
0.0002312,4,8.400000572
0.0002314,4,8.199999809
0.0002316,4,8.600000381
0.0002318,4,8.199999809
0.000232,4.20000029,8.400000572
0.0002322,4,8.199999809
0.0002324,4,8.400000572
0.0002326,3.79999995,8
0.0002328,3.60000014,8.199999809
0.000233,3.60000014,8.199999809
0.0002332,3.79999995,8.199999809
0.0002334,3.79999995,8
0.0002336,3.79999995,8
0.0002338,3.60000014,8
0.000234,3.79999995,8
0.0002342,3.79999995,8
0.0002344,3.60000014,8.199999809
0.0002346,3.60000014,8
0.0002348,3.79999995,7.800000191
0.000235,3.79999995,7.800000191
0.0002352,3.4000001,8
0.0002354,3.60000014,8
0.0002356,3.79999995,7.800000191
0.0002358,3.4000001,7.800000191
0.000236,3.4000001,7.800000191
0.0002362,3.4000001,8
0.0002364,3.4000001,7.599999905
0.0002366,3.4000001,7.800000191
0.0002368,3.60000014,7.599999905
0.000237,3.20000005,7.800000191
0.0002372,3.4000001,7.400000095
0.0002374,3.4000001,7.800000191
0.0002376,3.20000005,7.599999905
0.0002378,3.20000005,7.400000095
0.000238,3.4000001,7.599999905
0.0002382,3,7.400000095
0.0002384,3.20000005,7.400000095
0.0002386,3.20000005,7.400000095
0.0002388,3,7.400000095
0.000239,3.20000005,7.599999905
0.0002392,3,7.400000095
0.0002394,2.79999995,7.20000029
0.0002396,3,7.20000029
0.0002398,2.79999995,7.20000029
0.00024,3,7.400000095
0.0002402,2.6000001,7.20000029
0.0002404,2.6000001,7.20000029
0.0002406,2.6000001,7
0.0002408,2.6000001,7.20000029
0.000241,2.4000001,7
0.0002412,2.6000001,7.20000029
0.0002414,2.4000001,6.5999999
0.0002416,2.4000001,7
0.0002418,2.6000001,6.80000019
0.000242,2.6000001,6.80000019
0.0002422,2.6000001,7
0.0002424,2.4000001,6.4000001
0.0002426,2.2,6.5999999
0.0002428,2.2,6.80000019
0.000243,2,6.4000001
0.0002432,2.4000001,6.5999999
0.0002434,2.2,6.5999999
0.0002436,2,6.5999999
0.0002438,2,6.20000029
0.000244,2.2,6.20000029
0.0002442,1.8000001,6.4000001
0.0002444,2,6
0.0002446,2,6
